video,user,mae,rmse
8,30,2.165661334991455,2.7150168418884277
14,35,12.113677024841309,15.074143409729004
14,35,6.008142948150635,8.211411476135254
14,35,6.105926036834717,10.024580955505371
14,35,3.5388143062591553,4.562262058258057
14,35,2.937680721282959,3.7228639125823975
14,35,3.1491341590881348,4.066469192504883
14,35,6.207845687866211,7.314784049987793
14,35,7.668388843536377,11.690340042114258
14,35,5.503304958343506,9.105563163757324
14,35,28.86867904663086,46.434242248535156
14,35,3.1755895614624023,4.402112007141113
14,35,4.962745666503906,6.044136047363281
14,35,3.211132287979126,3.889906167984009
14,35,16.90117645263672,30.99870491027832
25,45,4.200508117675781,9.224370956420898
25,45,33.284645080566406,56.4708366394043
25,45,27.739824295043945,54.860321044921875
25,45,3.366609811782837,4.505959510803223
25,45,20.478906631469727,27.598661422729492
25,45,47.423404693603516,76.68433380126953
25,45,6.990330219268799,8.15793514251709
25,45,48.16194534301758,79.5875473022461
25,45,30.37940788269043,107.37863159179688
25,45,37.51840591430664,85.8065414428711
25,45,3.432102680206299,4.3685808181762695
25,45,34.18522262573242,55.80387878417969
25,45,3.2423322200775146,4.276583194732666
25,45,7.305233478546143,8.8533935546875
4,49,19.599565505981445,27.271089553833008
4,49,33.368099212646484,51.2133674621582
4,49,10.74806022644043,13.801535606384277
4,49,16.324434280395508,22.339643478393555
4,49,16.748083114624023,25.62765121459961
4,49,39.05709457397461,76.93517303466797
4,49,35.39628601074219,62.611045837402344
4,49,18.61954689025879,25.96462059020996
4,49,14.433735847473145,24.070926666259766
4,49,20.091758728027344,30.868141174316406
4,49,10.87972354888916,14.602555274963379
4,49,4.775868892669678,5.655646800994873
4,49,9.216137886047363,10.978639602661133
4,49,43.3132438659668,125.23838806152344
25,21,3.423333168029785,4.0467329025268555
25,21,2.8197214603424072,3.909498453140259
25,21,10.197710990905762,18.916730880737305
25,21,2.964370012283325,4.024831771850586
25,21,3.1273934841156006,4.16667366027832
25,21,2.9142210483551025,4.0330023765563965
25,21,2.663938045501709,3.5975005626678467
25,21,2.9494664669036865,4.085922718048096
25,21,2.8185999393463135,3.8314478397369385
25,21,18.514909744262695,39.33329391479492
25,21,2.928103446960449,4.020495414733887
25,21,27.030303955078125,52.30400466918945
25,21,5.60194206237793,8.672557830810547
25,21,2.9227609634399414,3.9855098724365234
14,4,6.15183687210083,8.147836685180664
14,4,20.83944320678711,34.52652359008789
14,4,3.1316308975219727,4.120969772338867
14,4,3.582660436630249,4.633756160736084
14,4,2.2458765506744385,2.847180128097534
14,4,45.21626281738281,97.2916030883789
14,4,11.755891799926758,18.58716583251953
14,4,4.73811149597168,6.034945487976074
14,4,4.079375743865967,5.240437984466553
14,4,24.421091079711914,98.45130920410156
14,4,5.118873119354248,8.293722152709961
14,4,5.704187870025635,7.415159225463867
14,4,6.586088180541992,9.882720947265625
14,4,41.810813903808594,74.39293670654297
25,47,30.171817779541016,54.49140930175781
25,47,33.91167449951172,75.43077850341797
25,47,36.62936782836914,63.331119537353516
25,47,50.449642181396484,79.52849578857422
25,47,14.787467002868652,63.37249755859375
25,47,24.149145126342773,39.19969177246094
25,47,37.11769104003906,87.57291412353516
25,47,25.000690460205078,40.89759063720703
25,47,24.341848373413086,40.44792938232422
25,47,24.514005661010742,40.696407318115234
25,47,24.769502639770508,40.855709075927734
25,47,39.426002502441406,138.35061645507812
25,47,25.056434631347656,41.00897979736328
25,47,4.35107946395874,5.344217300415039
8,55,41.90827560424805,66.02423858642578
8,55,3.674947500228882,5.277614593505859
8,55,3.3457987308502197,4.611824989318848
8,55,3.5838873386383057,5.068955421447754
8,55,3.428610324859619,4.879846096038818
8,55,10.521950721740723,13.538640022277832
8,55,3.282517194747925,4.617787837982178
8,55,3.60837459564209,5.080429553985596
8,55,3.613210439682007,5.010876178741455
8,55,3.5373167991638184,5.0481791496276855
8,55,3.3142502307891846,4.614722728729248
8,55,3.556378126144409,5.04555082321167
8,55,3.41577410697937,4.781056880950928
8,55,3.326151132583618,4.62939453125
8,59,4.557803153991699,6.152167797088623
8,59,7.617704391479492,8.419746398925781
8,59,4.272271633148193,5.084521770477295
8,59,9.486092567443848,12.200841903686523
8,59,6.956955909729004,9.582199096679688
8,59,3.971923828125,4.867636203765869
8,59,2.339360475540161,3.029893636703491
8,59,3.807795763015747,4.785317420959473
